A-B+C~F~N-P+T-
0,0,1,1,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,1,3,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,2,0,0,
0,0,2,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,0,3,0,
0,0,2,0,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,0,0,0,
B+C+F~P-:16 actions
------------------------------

A~B~C~F+N-P+T+
0,0,2,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,99,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,1,2,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,1,2,33,
0,0,0,0,33,
0,0,4,0,33,
0,0,0,0,33,
0,0,1,1,99,
0,0,0,0,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,0,99,
0,0,1,0,99,
0,0,0,2,99,
0,0,1,0,99,
0,0,1,2,99,
0,0,0,0,99,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,1,1,33,
0,0,0,0,99,
0,0,0,1,99,
0,0,0,0,99,
0,0,1,0,99,
0,0,0,0,33,
0,0,0,1,99,
0,0,1,1,33,
0,0,0,0,33,
B~C~F+T+:19 actions
------------------------------

A~B~C~F+N-P~T+
0,0,0,1,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,1,0,99,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,2,33,
0,0,0,0,99,
0,0,2,1,33,
0,0,0,0,33,
0,0,0,1,99,
0,0,0,1,33,
0,0,1,0,33,
0,0,4,1,33,
0,0,0,0,99,
0,0,1,0,99,
0,0,0,0,99,
0,0,0,0,99,
0,0,1,2,99,
0,0,1,1,99,
0,0,0,1,99,
0,0,1,0,99,
0,0,0,0,33,
0,0,1,1,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,1,1,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,0,99,
0,0,0,1,33,
0,0,0,0,99,
0,0,0,2,33,
0,0,2,0,33,
0,0,0,1,99,
0,0,0,0,33,
0,0,0,0,33,
B~C~F+T+:18 actions
------------------------------

A~B+C+F~N~P-T~
0,0,0,1,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,0,99,
0,0,1,1,99,
0,0,0,1,33,
0,0,0,0,33,
0,0,1,1,33,
0,0,0,0,33,
0,0,1,1,33,
0,0,1,1,33,
0,0,3,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,99,
0,0,2,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,0,0,99,
0,0,1,1,99,
0,0,3,0,99,
0,0,0,0,33,
0,0,1,1,99,
0,0,0,1,99,
0,0,0,0,99,
0,0,1,0,99,
0,0,1,1,99,
0,0,0,1,33,
0,0,0,0,99,
0,0,0,0,99,
0,0,0,1,33,
0,0,0,0,33,
B+C+F~P-:19 actions
------------------------------

A-B+C~F+N+P~T~
0,0,0,1,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,1,0,99,
0,0,1,0,99,
0,0,0,2,99,
0,0,1,0,99,
0,0,0,0,99,
0,0,1,0,99,
0,0,0,0,99,
0,0,0,2,99,
0,0,0,1,99,
0,0,0,1,33,
0,0,0,1,33,
0,0,1,1,33,
0,0,0,0,33,
0,0,2,0,33,
0,0,2,1,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,1,99,
0,0,0,0,33,
0,0,2,0,33,
0,0,1,1,33,
0,0,0,0,33,
0,0,1,0,99,
0,0,0,1,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,2,0,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,1,0,99,
0,0,0,2,33,
0,0,0,0,33,
A-F+N+T~:19 actions
------------------------------

A-B+C~F~N-P+T-
0,0,1,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,0,1,0,
0,0,0,3,0,
0,0,1,1,0,
0,0,1,0,0,
0,0,2,1,0,
0,0,0,0,0,
0,0,1,1,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,1,0,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,1,1,0,
0,0,0,2,0,
0,0,0,0,0,
0,0,0,0,0,
A-C~P+T-:17 actions
------------------------------

A-B+C~F-N-P+T-
0,0,0,1,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,1,1,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,1,1,99,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,99,
0,0,1,2,99,
0,0,0,1,33,
0,0,4,1,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,2,1,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,2,0,33,
0,0,0,2,99,
0,0,0,0,99,
0,0,0,1,99,
0,0,0,0,99,
0,0,0,1,99,
0,0,1,0,99,
0,0,1,0,99,
0,0,0,0,99,
A-C~P+T-:16 actions
------------------------------

A~B-C+F~N~P+T+
0,0,2,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,0,99,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,2,33,
0,0,1,0,33,
0,0,1,0,33,
0,0,0,1,99,
0,0,2,2,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,0,99,
0,0,1,1,33,
0,0,0,0,33,
0,0,1,1,33,
0,0,1,0,33,
0,0,0,0,99,
0,0,0,2,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,1,2,33,
0,0,4,0,33,
0,0,0,0,99,
0,0,1,2,99,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,99,
0,0,0,0,99,
0,0,0,1,99,
0,0,0,1,99,
0,0,1,0,99,
0,0,2,1,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,0,99,
0,0,0,0,99,
0,0,0,0,99,
B-N~P+T+:19 actions
------------------------------

A~B-C-F+N~P+T+
0,0,2,0,33,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,1,99,
0,0,0,0,99,
0,0,1,0,99,
0,0,1,0,99,
0,0,0,0,33,
0,0,2,4,99,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,2,0,99,
0,0,0,0,33,
0,0,3,0,33,
0,0,1,0,33,
0,0,0,0,99,
0,0,0,4,33,
0,0,0,0,99,
0,0,2,0,33,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,2,2,33,
0,0,0,1,33,
0,0,0,0,99,
0,0,0,0,99,
0,0,0,1,99,
0,0,0,1,99,
0,0,0,0,99,
0,0,0,0,99,
B-N~P+T+:18 actions
------------------------------

A-B+C~F-N-P+T-
0,0,2,0,33,
0,0,0,0,33,
0,0,0,0,99,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,99,
0,0,0,0,99,
0,0,1,0,33,
0,0,0,2,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,99,
0,0,0,0,33,
0,0,1,2,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,2,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,1,0,99,
0,0,2,0,99,
0,0,1,1,99,
0,0,0,0,99,
A-C~P+T-:11 actions
------------------------------

A-B~C~F+N-P~T+
0,0,0,1,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,2,33,
0,0,1,0,33,
0,0,1,0,33,
0,0,0,3,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,3,0,33,
0,0,1,0,33,
0,0,1,0,99,
0,0,1,3,99,
0,0,0,0,99,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,0,99,
0,0,1,0,33,
0,0,1,0,33,
0,0,0,0,99,
0,0,0,2,99,
0,0,0,2,99,
0,0,1,0,99,
0,0,1,0,99,
0,0,0,1,33,
0,0,0,1,33,
0,0,2,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,0,99,
0,0,0,1,99,
0,0,0,0,33,
0,0,0,0,99,
0,0,0,1,99,
0,0,1,1,99,
0,0,0,0,99,
B~C~F+T+:17 actions
------------------------------

A-B+C~F~N-P+T-
0,0,0,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,1,0,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,4,0,0,
0,0,0,0,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,0,4,0,
0,0,0,0,0,
0,0,1,1,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,2,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,2,1,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,0,2,0,
0,0,0,2,0,
0,0,0,0,0,
0,0,0,0,0,
A-C~P+T-:16 actions
------------------------------

A~B+C+F~N-P-T+
0,0,0,1,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,1,99,
0,0,0,1,99,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,2,33,
0,0,0,0,33,
0,0,4,1,99,
0,0,1,0,99,
0,0,0,1,99,
0,0,1,0,99,
0,0,0,0,99,
0,0,0,1,33,
0,0,0,0,99,
0,0,0,1,33,
0,0,0,1,33,
0,0,2,0,99,
0,0,1,0,99,
0,0,1,1,99,
0,0,0,1,99,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,3,0,99,
0,0,0,0,99,
0,0,1,1,99,
0,0,0,1,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
B+C+F~P-:18 actions
------------------------------

A-B+C~F~N-P+T-
0,0,0,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,1,0,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,1,0,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,1,0,0,
0,0,0,0,0,
0,0,0,2,0,
0,0,0,0,0,
0,0,3,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,4,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,1,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,2,2,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,1,1,0,
0,0,0,2,0,
0,0,0,0,0,
A-C~P+T-:15 actions
------------------------------

A-B+C-F+N+P~T~
0,0,0,1,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,1,0,99,
0,0,1,0,99,
0,0,0,2,99,
0,0,1,0,99,
0,0,0,0,99,
0,0,1,0,99,
0,0,0,0,99,
0,0,0,2,99,
0,0,0,1,99,
0,0,0,1,33,
0,0,0,1,33,
0,0,0,0,99,
0,0,4,1,99,
0,0,0,0,33,
0,0,1,0,33,
0,0,1,1,99,
0,0,0,1,99,
0,0,1,1,99,
0,0,0,0,99,
0,0,0,0,99,
0,0,1,1,33,
0,0,1,1,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,1,99,
0,0,0,0,99,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,1,1,33,
0,0,0,0,99,
0,0,1,0,33,
0,0,0,0,33,
A-F+N+T~:18 actions
------------------------------

A-B+C~F~N-P+T-
0,0,2,0,33,
0,0,0,0,33,
0,0,0,0,99,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,99,
0,0,0,0,99,
0,0,1,0,33,
0,0,0,2,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,99,
0,0,0,0,33,
0,0,1,2,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,99,
0,0,3,0,99,
0,0,0,2,33,
0,0,0,0,33,
A-C~P+T-:9 actions
------------------------------

A-B~C~F+N-P~T+
0,0,0,1,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,2,33,
0,0,1,0,33,
0,0,1,0,33,
0,0,0,3,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,3,0,33,
0,0,1,0,33,
0,0,1,0,99,
0,0,1,3,99,
0,0,0,0,99,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,0,99,
0,0,1,0,33,
0,0,1,0,33,
0,0,0,0,99,
0,0,1,0,99,
0,0,0,2,33,
0,0,0,2,33,
0,0,0,0,99,
0,0,2,0,33,
0,0,0,0,99,
0,0,0,1,99,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,1,33,
0,0,0,0,99,
0,0,0,1,99,
0,0,0,1,33,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,0,33,
B~C~F+T+:16 actions
------------------------------

A-B~C~F~N-P+T-
0,0,0,1,33,
0,0,0,0,33,
0,0,0,0,33,
0,0,1,0,33,
0,0,0,0,33,
0,0,0,0,99,
0,0,1,0,33,
0,0,0,0,33,
0,0,1,0,99,
0,0,0,0,99,
0,0,2,1,33,
0,0,0,2,33,
0,0,0,2,33,
0,0,1,1,33,
0,0,0,0,99,
0,0,0,0,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,1,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
0,0,0,1,33,
0,0,0,0,33,
A-C~P+T-:7 actions
------------------------------

A-B+C~F-N-P+T-
0,0,1,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,1,0,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,0,1,0,
0,0,0,3,0,
0,0,1,1,0,
0,0,1,0,0,
0,0,2,1,0,
0,0,0,0,0,
0,0,1,1,0,
0,0,1,0,0,
0,0,0,1,0,
0,0,0,0,0,
0,0,1,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,2,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,1,0,
0,0,0,0,0,
